X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X1_25,X1_26,X1_27,X1_28,X1_29,X1_30,X1_31,X1_32,X1_33,X1_34,X1_35,X1_36,X1_37,X1_38,X1_39,X1_40,X1_41,X1_42,X1_43,X1_44,X1_45,X1_46,X1_47,X1_48,X1_49,X1_50,X1_51,X1_52,X1_53,X1_54,X1_55,X1_56,X1_57,X1_58,X1_59,X1_60,X1_61,X1_62,X1_63,X1_64,X1_65,X1_66,X1_67,X1_68,X1_69,X1_70,X1_71,X1_72,X1_73,X1_74,X1_75,X1_76,X1_77,X1_78,X1_79,X1_80,X1_81,X1_82,X1_83,X1_84,X1_85,X1_86,X1_87,X1_88,X1_89,X1_90,X1_91,X1_92,X1_93,X1_94,X1_95,X1_96,X1_97,X1_98,X1_99,X1_100
-7.245165614,-6.558975406,6.683069221,-1.204748904,-0.76918969,-4.03839266,-9.294165307,-3.583650231,-3.276489915,1.387416125,-4.280302201,1.002552694,9.423005213,-2.348104941,9.274280795,-5.585628639,-2.245476514,6.322965503,12.26566673,8.688637314,1.858296111,3.747195708,8.290396011,0.283885186,5.098652071,10.20278643,-0.6473878,5.279656171,-5.232337181,2.154538752,8.828538065,1.449758197,-2.669051233,-7.724716923,-6.847354638,-7.736290279,-5.547523035,-1.263692902,-9.968309067,5.669009048,-2.03066072,3.94981527,3.71967582,-7.624793271,-13.5061127,-5.483665852,10.52555148,-7.463116031,0.654297177,7.017376778,2.65035915,-6.826249627,6.660277864,2.020589627,-7.451040493,-5.296205885,-0.332769716,-9.55297325,6.732328393,4.378708951,-3.775388524,-0.475019961,-7.240122518,-8.893347743,-1.359325339,-1.766211884,7.8158006,-5.821855429,-1.019514626,1.340042309,-11.15425274,-2.907683891,3.939756116,-3.40836561,-3.426005869,-0.696069464,-3.44006442,11.10734428,4.999018599,8.79040448,3.164476979,-7.420601029,1.296490604,-0.760195112,0.531937424,5.229177919,6.395503986,8.234041508,-5.594294456,9.512197313,2.16910938,-6.115136737,0.751729451,0.762964888,0.202737493,-0.197217892,-8.677379357,-4.087944499,-0.989120057,-7.887545502
-6.955131381,-1.05510217,0.945353951,8.971562945,8.850993994,0.88940919,-10.42171748,3.888530292,2.53843879,6.129201789,-0.898369192,-7.548164008,0.859841549,-5.89409414,3.349646684,7.574912887,-1.020360119,10.42344454,-3.542483991,6.630819211,-3.053679744,6.805270288,0.367507135,8.686969159,8.521236209,-8.754026486,-9.225320442,2.270475439,-9.915525507,4.657796321,-1.8487805,2.417229427,-0.081509699,-3.313860831,11.20494482,7.458161498,-6.444586141,-7.89440513,3.701664124,-6.216960928,-1.132567341,8.148049081,-5.619952219,6.895553168,4.174110474,-1.206599499,-3.240934359,2.335185897,3.842517293,8.329226815,-5.287478424,-6.574284696,3.200792222,7.212774944,-7.721353863,7.423013504,4.900461414,3.849207381,-1.407388553,-0.748596646,-2.785958955,3.783453133,-5.080049137,-4.709920845,9.495726702,9.370292948,8.258008482,8.818718366,-12.49764433,-5.926975677,2.557569421,11.23974272,5.932558956,2.944994118,10.60792839,-5.897257892,-6.077578327,-6.587246927,-4.041756695,-5.042210862,-7.413724821,-3.637244686,-9.047192627,1.067234691,10.64297057,1.97583583,7.0742747,3.337988458,8.899285697,5.993058434,5.860077122,-3.942243241,7.9591713,-3.856344367,-0.244326289,0.839360543,-2.958330897,6.848134314,7.149659861,-7.682636646
-4.251386211,-4.120207894,-0.034540871,4.925525067,6.361810454,2.611259763,-11.27261469,5.420374962,3.416811162,7.819529034,-5.741020365,-11.7620889,1.135067346,-10.88574831,6.891502047,4.234870295,-1.932421206,11.60933828,-6.691535013,7.562725908,-0.025376486,7.453130019,4.368733612,7.57659709,12.51997978,-5.792187713,-10.49956799,3.188908655,-6.468846938,3.160115682,-3.285763151,2.614516279,2.601245997,-4.263622983,7.805152,1.977754269,-6.993334056,-9.776394187,3.215145741,-2.812473554,-1.686437681,6.045109449,-5.374264069,8.963927107,2.506518067,1.524905578,-2.534925024,-2.120307983,1.430556049,7.015650145,-9.108171789,-5.208561144,3.44009479,7.325374968,-7.49581154,4.326101339,5.917227226,5.065670703,-0.846099145,0.189836078,-3.003058293,5.548402267,-5.033971613,-0.925993515,7.119673316,7.154277906,9.863231177,8.379582678,-7.585776871,-6.765853862,-1.80486909,6.807353067,9.191448638,1.781198745,8.021272744,-6.88263763,-6.703243036,-3.378966115,-5.786914687,-3.665292659,-6.844739641,-1.968385757,-8.429880257,0.064033795,6.879333975,-3.886729592,0.370756719,5.450609432,11.45311335,5.509997631,7.856474991,-2.219336542,5.926696425,-4.833280339,-2.675988316,3.686372971,-3.243581788,7.255135154,6.077536979,-8.921215117
6.51637553,1.995094796,11.97862915,7.53478259,4.892331404,-2.849289936,12.25199194,-8.246099152,-7.035445693,1.800720721,8.955592513,-7.997006149,9.222935583,9.865861325,-9.354853893,0.49559685,-11.13679019,-0.843729863,-7.475297919,8.128523107,-3.102645466,11.08012396,7.206337791,6.518880521,-9.320776177,-7.817072218,4.259999116,-9.073632275,1.875869669,-1.903834418,1.143163016,7.930299134,-2.367173863,-7.212464083,-1.691547908,1.386916455,-2.754743578,2.141704842,-1.173173644,1.724554972,-0.282861941,3.558762355,4.060586484,-8.143786827,-1.727802396,3.703665636,1.505779388,-3.255529039,1.648580259,0.442664805,7.8853886,-4.013527813,2.858859941,-3.619527464,-8.215669043,-3.642675984,6.918422844,-0.113761264,4.504162784,-5.122206762,9.837481353,-0.764863167,-2.585089771,0.084886859,6.875559413,7.187143494,-0.342436826,-9.81171495,0.0958989,-1.577476441,5.865872948,10.56864624,0.838443657,3.425977211,-9.1212505,3.54807693,-3.772179949,1.370646235,0.424554448,5.612231033,-10.69963872,-10.85250838,3.505176925,-2.171069311,1.681311919,8.080560916,-4.242520618,5.960543038,-2.123178712,9.151899679,2.424746646,-2.505261155,-2.387390393,6.073615947,-6.266654536,-5.218217676,-0.42207945,-1.555993531,4.756000688,-2.176212533
7.542809756,-4.533892593,-2.958565743,8.594612551,8.33688769,-5.329687109,-1.776416968,-0.120290549,-8.153121985,4.531872761,-5.483885331,-8.49689369,1.860561921,-0.020305632,-8.004982688,2.393175031,9.2055632,-7.597989183,2.321834207,-6.833632805,2.038030211,-7.31294055,1.440438744,6.737828163,-3.420559162,-6.466536327,7.263413367,7.610081621,0.10259826,9.178220503,8.447065271,4.708322232,7.03133758,-5.946337612,8.304507932,-3.265812141,-8.781466642,4.860701662,8.068380637,2.27167378,-7.109747244,-4.044867492,-2.251483648,2.428464611,5.336191546,-1.951420084,-4.500529482,0.321147618,-7.828352032,-10.28448342,5.763894193,-0.495896377,-2.499986022,-9.920089262,-2.115042328,4.00733932,8.031281635,-8.828687049,0.62060155,1.385509593,2.975272732,6.590958675,-0.11139664,1.801232772,0.898886151,9.162347176,4.788470559,-1.773055871,2.607251804,1.996715046,-0.585070158,2.594380439,-0.125766942,2.121443742,-0.423765412,9.508385157,3.898753336,0.824415231,-3.947803305,7.857534734,9.276187863,-2.697690512,-1.202482389,0.266984119,-4.823602086,-11.26635808,0.535670169,5.410900741,0.747804955,2.796804389,6.439489759,2.434803084,10.29600223,6.650241638,5.345404546,5.075146661,5.630952853,6.251664211,8.020134439,-3.30451926
-6.93460419,0.778905537,0.736189038,6.482933279,10.13019817,1.929959121,-7.664952057,3.119140929,6.060635942,7.643890618,-5.412275918,-9.785085148,-0.604834281,-4.678971219,5.876381861,7.79539795,-1.930665339,9.209654331,-6.629772219,6.531564411,1.6572034,7.73409071,5.047601385,10.63346905,6.875619938,-8.265115492,-5.982444579,0.965795903,-10.78185634,3.05122919,-0.65094295,3.218969295,0.872919231,-2.586964696,8.674277238,4.252840667,-12.11705718,-7.989862943,-1.458920317,-5.690396831,-2.462035024,7.51945575,-0.177699732,6.460931342,4.460669031,-0.680441877,-4.356468337,-0.847835026,7.254586531,9.537743801,-12.37342573,-6.198439324,6.350253364,9.274934668,-3.3880845,4.869554864,5.388933811,5.205770337,-5.655448011,-2.453715753,-2.064893304,8.102284781,-4.157661768,-1.446139654,6.441557424,5.94933367,11.42071368,6.618739859,-8.825778316,-8.532265433,0.557347814,6.266972323,2.155835933,-0.988248619,9.611502118,-11.10623458,-5.150048504,-5.065940952,-4.808335671,-1.69315745,-6.975223379,-1.770985597,-10.32994791,3.138062643,6.948528676,-0.991680491,-0.278353464,0.697798009,7.99090615,8.021019517,10.81453276,-4.338535616,7.854096814,-5.008001139,-3.238924457,4.484023231,-7.520965742,12.97051923,5.837217921,-5.228839826
9.036143742,1.815260285,12.75551316,3.49302768,1.695622799,-8.596698598,7.57757521,-13.38861813,-3.593597043,-4.055104174,8.185912898,-2.90685418,7.305396305,10.671865,-4.760879493,1.162422564,-7.238483175,-0.090162418,-11.36003925,7.578944469,-6.789656825,8.887466246,4.762902396,6.975680186,-8.546309948,-7.945347399,-1.304492341,-3.160963618,2.976256328,-3.093549376,1.607355348,6.483341399,-1.9138473,-10.44604091,-3.107112494,3.179779204,-0.624389154,5.012051882,-1.390792821,4.42076213,-4.615747756,-0.777136379,4.163124192,-6.124624674,-4.378089439,1.82676785,1.713976208,-7.588899333,3.308292876,0.300123811,6.646098863,-2.008277732,-0.981128104,-7.253280149,-0.840331761,-5.568696613,7.516112063,-1.333917502,4.318907309,-2.442463174,7.083578368,-3.39018516,-1.38239833,-0.24382936,6.738871843,8.726860269,5.053623177,-5.303361911,2.934302749,-9.005817607,9.622986414,3.433159554,-4.763734688,-0.537097256,-10.62153678,-1.561824943,-5.64283045,5.039113772,-5.310600066,3.365568157,-5.339494206,-7.765167276,3.230814888,-2.233584973,-2.346378427,5.682051824,2.874605102,8.559541413,-1.095970571,9.724699521,2.194270283,-7.920586206,-4.134651576,10.63933162,-2.818564549,-6.734467402,-0.298475786,-0.850858544,2.936876882,-5.243371603
10.74590717,-1.071564522,7.00527389,3.791005581,-0.416346125,-4.447822708,10.96701702,-8.133374641,-3.795427986,-4.219090573,6.268091451,-3.532699692,7.409188183,9.3636813,-6.92914979,2.382979261,-10.73419803,-2.183687096,-10.05410681,7.851238936,-0.742505515,10.90097243,8.905223348,5.706716376,-2.166241182,-5.075054511,-0.577154204,-9.057424851,2.296517615,-1.952024451,2.591081007,6.741132985,0.092720284,-8.965843346,-9.475347893,-2.778022091,0.952383406,2.199957781,-3.06923599,0.51288846,-3.659829629,2.709802167,6.196744623,-7.90503699,-5.001147935,-0.94593613,2.45180043,-5.379798456,1.520405205,2.734208169,10.99329111,-1.586744517,2.211009321,-5.34317788,-1.362476414,-6.664583789,7.243896844,-1.326815591,8.696626285,-4.089419542,6.508403508,-2.970180632,0.176946954,1.683734623,6.273098606,7.907162876,0.806864573,-7.391473647,0.426916501,-5.840745945,6.468630775,7.481593691,-1.623643852,3.228106466,-7.990466906,1.950623811,-7.545279524,1.988112,-2.643838743,3.432983841,-8.706281398,-3.118673307,6.193194571,-4.212573078,0.871184903,7.254047393,-3.288861613,5.878822819,4.027885192,10.30859215,0.399909729,-7.678829835,0.759329614,6.531432992,-2.359120922,-8.12341343,-0.64476906,-2.828403503,3.667316069,-4.511261514
-7.762436691,-8.635257483,7.028785928,-3.812314293,-4.742246365,-2.667828432,-6.912265863,1.575026508,-6.174071854,1.285119025,-5.657948683,0.569529309,10.24879489,-3.51074148,11.18085334,-4.841276012,0.436350948,-0.898664247,9.361537152,8.041196194,-0.221272718,2.589739243,8.406293994,4.579793543,13.70709273,7.051024673,-0.096432616,2.033796586,-3.243108932,-3.349882268,6.636158626,1.970429644,-4.409106966,-6.65337305,-4.24544597,-6.123404976,-7.266326102,-0.617599325,-8.541665343,8.070263068,-1.064527873,-1.806133117,-1.831192269,-5.903460017,-9.695527635,-8.532226824,12.05497745,-9.911141928,-2.188041448,13.66892249,-0.689612285,-11.15011592,5.55543546,-4.626289631,-7.819857211,-3.290493167,0.210880995,-9.86549133,1.913478902,4.337959858,-7.517564213,-0.733051272,-8.287363064,-11.90851048,0.898472306,-0.96842193,5.35524706,-4.819886147,-0.82041009,2.1474068,-7.584703552,-3.979981279,6.215998236,-7.002478887,-5.663361352,-0.659178611,0.359588336,8.089364035,7.661154046,7.495871791,-1.18668146,-14.13209282,2.298988866,2.850277483,-0.207409175,4.652525708,7.571717221,4.573173826,-7.947490619,9.554106941,2.163106477,-4.875578465,3.66628178,-0.808478374,-1.339123298,0.114245487,-7.182151207,-1.541925945,1.479466944,-13.63830039
4.779722662,1.868170629,8.752087707,5.959279591,5.668966974,-4.845258224,7.332260669,-9.744632439,-3.138724848,-0.687748671,10.55051861,-9.769136061,11.20252766,11.19096014,-7.77322931,4.023733089,-10.60564879,-5.218527135,-6.997437383,7.193146259,-1.588458246,10.08777784,5.480070099,5.427919817,-4.171953202,-8.94302544,-0.787273073,-5.394013775,1.993418853,-0.408624047,3.712596182,7.168429057,-0.685924615,-7.934331805,-6.006855549,0.924264346,1.188970551,0.038399418,-4.246896106,4.347527513,-0.047226986,0.058891844,3.287167988,-5.196617913,-1.790065956,-0.238710753,4.772152033,-4.088906474,3.730260314,2.631792527,9.010856339,-1.562703471,4.951696746,-7.738673561,-1.273491209,-5.975405869,5.610037189,-2.452176356,6.674363761,-2.477312116,13.26713404,0.125622981,-1.017039108,-1.744342086,8.263388601,3.817625574,2.776990846,-8.468933309,2.84012199,-5.659213137,2.822856999,7.711720114,1.639592716,0.903861531,-6.684256612,1.139704028,-5.636568419,3.918816538,0.673214695,1.743357009,-9.652461467,-2.995514806,4.269628259,-2.285997159,0.336695731,5.574413876,-0.027750007,4.180347511,-1.754037038,9.639243012,3.755489069,-5.298779617,0.165136879,5.736823172,-4.730112607,-5.715157169,-2.021238783,-3.306199175,-0.236112743,-2.164651336
-5.204356049,-7.276717488,6.661558566,-1.456510932,-4.202563653,-4.090757886,-7.39886957,-1.106997234,-4.773049956,1.00833553,-3.375544391,0.759404389,11.34322361,1.744815674,10.18980573,-10.13747953,1.856916642,4.986927002,13.27293784,11.10576451,-2.158269888,4.493700817,8.924357139,1.772148904,9.269152491,9.374535404,-4.289222001,3.195572132,-8.040458754,-1.26958652,8.195471527,3.425860437,-6.637807775,-5.793009201,-3.768421157,-9.754761424,-4.806773073,-3.275618945,-5.068875589,6.074849528,-2.593546888,0.045315882,2.804203942,-4.589720176,-6.629611492,-8.218494424,7.212874643,-8.354566875,-4.804252303,6.827627513,1.940016235,-8.713128477,5.720741488,-3.577744659,-6.448165025,-7.170585286,2.215594465,-8.246348299,4.523520314,3.747288075,-6.322085111,-2.03871904,-4.729428387,-9.025616922,4.052642293,0.432614989,1.273615433,-5.595854112,1.076798387,5.873310167,-7.220602003,0.028413939,5.76473333,-4.044464834,-4.019176977,0.882960805,-2.107992123,6.169764554,6.70155755,6.122825782,-1.141059466,-6.641624339,3.007431971,0.052822712,-1.001013758,4.498677359,8.296078502,6.545807835,-9.421484499,7.36928889,3.761001073,-1.485616943,3.755894491,-2.046169999,-4.351886617,1.715778474,-8.710967803,-0.93373057,-3.384587472,-6.961348023
-0.959310727,-6.115954727,7.861838499,-4.567055859,0.631366151,-7.304721108,-7.01665404,-1.064348421,-2.075828869,-0.538404479,-4.574461821,2.303623555,9.262356188,-4.41070429,9.816431347,-10.02332303,-0.46350383,0.760180621,11.1078654,10.28904358,-2.210351613,8.801045108,9.68861488,3.950939633,9.561875889,9.652046423,1.835967628,5.730799804,-2.334486073,-2.671291789,7.459250118,1.112670948,-6.253110375,-5.662352313,-9.150840739,-10.43438403,-5.204911928,-1.071835342,-8.905632952,7.102871733,-6.12503439,1.535464595,0.872512644,-5.766154292,-10.87244354,-8.032646411,8.227506363,-5.62235574,-1.913661154,8.535401553,1.666734904,-8.55812612,8.762559239,-1.529613967,-9.659752699,-1.543381593,2.362756762,-6.865284722,4.700022657,3.17981688,-6.271941433,-0.281304071,-8.798671019,-6.86660876,3.007423493,-1.504192919,7.348483554,-6.67334311,-0.15034472,3.762551383,-7.241031544,0.557528803,0.504011598,-2.424602096,-3.474126383,2.775703875,-0.527892367,7.199453023,6.565419002,8.166234671,-1.395316634,-8.653317103,4.455975397,-1.534335711,0.260518651,2.916774578,8.295688499,6.362581279,-8.057886215,8.898605868,4.826262494,-1.594414291,6.197328494,0.348420148,2.225097541,1.204044083,-6.066017755,-4.185760982,-1.545337415,-7.425610988
-6.188560016,-10.32725739,7.637614203,-2.497670313,-2.250402443,-4.580060524,-6.945880372,-1.844986134,-5.685076881,1.571967715,-9.152185687,-0.330169809,10.75626448,-1.52178228,10.42285955,-7.006211205,1.659174706,0.567831602,8.178669405,8.878052069,1.414179256,4.76950728,5.464091939,3.213237872,10.7419607,7.83181619,5.426837524,3.109002432,-7.166632081,-2.286444291,5.171501622,1.34660658,-1.465454239,-5.139171402,-4.459169104,-6.958779623,-6.852164925,-0.455353912,-3.311622257,5.34343594,-2.688493474,-0.400931331,3.888645263,-7.637166102,-6.017589928,-12.4867557,11.23026825,-3.783572844,-1.88625476,9.605577795,-0.996872128,-12.2612903,6.957927913,-1.821563346,-8.004798912,-5.015303308,2.00962605,-9.136841567,3.459580656,0.420499886,-2.041871435,1.597385174,-4.488169196,-7.262957843,2.256570212,-0.940120879,7.78676545,-7.868535863,-0.947038493,3.16915734,-7.361747818,-5.045417164,4.479508108,-3.54965507,-3.28095764,-0.713664499,0.619444428,7.312341922,4.756800977,9.159772095,-0.789946612,-8.683149263,1.963811309,1.95108891,1.204013542,2.461559504,6.691596674,8.439256,-8.308655993,3.896860964,2.418139623,-3.157586671,5.013316462,-0.341534764,-1.450783527,0.457096515,-8.268705783,-5.045626873,0.267249413,-11.74610817
2.627164855,-6.377058091,-1.293679849,9.958445272,7.452046057,-5.159793262,-0.25098341,4.157932514,-8.73458814,6.861763461,-3.448188457,-7.962409335,5.835672797,2.932231703,-11.26178592,2.07322276,6.945050481,-11.12446309,-0.576570807,-3.288473225,-0.930724433,-7.036097526,1.617695113,10.23282675,-1.601610286,-11.09711647,8.34679425,9.273523695,-0.00609353,8.788459652,9.528813898,6.585437769,5.7031873,-6.942368055,6.85271304,0.010002267,-7.319828873,1.386131979,3.932711906,1.523079076,-9.960942305,-2.89953813,-2.124378885,4.434968638,9.819703776,0.925857991,-7.940292842,5.565408965,-7.034168135,-8.467802221,3.246740211,-0.961715287,-1.978424535,-12.14773828,-0.800216386,1.851934111,9.72006766,-10.84150726,-0.481548863,-1.552436015,1.707947945,3.18431358,0.318537217,-1.499765293,1.398701651,7.968928725,12.40066287,0.650147354,6.605847293,0.885318763,-5.440140521,4.416137612,4.764886092,0.47252844,0.381810966,7.923876294,3.101160635,3.760415562,0.403466136,5.339733618,7.234082998,-3.752396047,-3.298989178,3.087626732,-4.916715919,-4.899126666,-1.663590161,3.402358016,-1.228355338,-1.452031391,1.180303072,2.314767288,5.153842905,6.122481869,6.636838496,3.456949436,7.384992035,2.079287195,10.91153497,-5.235507837
7.866243059,-2.167687981,1.296295933,7.631379456,6.901437715,-2.360421869,-4.542414005,4.042812111,-6.929372583,4.169919139,-4.649827122,-8.615277209,5.088676814,-1.350460586,-7.906873569,-0.396567938,3.476372199,-9.645820702,1.413448314,-4.317225518,-1.148260098,-8.839967782,1.328308731,12.19715374,-2.324594012,-9.512926818,6.162827808,6.625620536,3.236918686,9.615788328,8.877604261,5.614929432,6.70475729,-7.873646469,5.168379793,0.090958516,-0.838568492,6.878713322,3.318024345,-0.34571564,-10.44833847,-4.379270478,-1.869639559,2.974377632,2.447155582,1.569798277,-3.871118987,6.099431359,-4.953742009,-9.667514149,2.24895827,-1.896307405,-0.855158966,-4.734919422,0.990664486,1.11117455,8.592546404,-8.457337919,-2.95377097,0.213741721,1.43740809,4.060944107,1.014204655,3.417046119,-3.758415459,6.118420519,8.562118127,-1.878805848,5.519337831,2.599814031,-1.363389538,10.55479329,5.511540506,1.31899821,1.174328602,13.76146259,3.511250269,-0.944854518,1.321318513,5.449049115,8.809335062,-5.071404162,-1.610067199,3.268201994,-8.302973874,-9.298671247,-6.284516289,6.128923005,0.494935418,1.414886132,3.420678781,6.370151757,10.83275943,5.333197776,9.128985888,5.940534914,6.663011216,9.248328768,13.2751757,-3.532692058
-5.866076197,-2.317611618,-1.880971774,8.077785181,6.974766298,3.438719256,-7.062872481,5.097889228,1.468715444,6.323301371,-4.515269642,-7.553557999,2.164083924,-13.50048046,3.207091649,6.057856672,-1.461211751,8.614570722,-8.128670895,10.21083515,-2.016049391,4.720479227,2.863679725,8.839060242,8.325438035,-5.233453597,-10.77628125,-1.006962667,-6.79391414,3.372577582,0.298143211,3.09454646,-4.218709849,-2.990214394,8.92843944,3.009806773,-12.20761213,-8.735414187,-0.662666968,-4.221040875,-2.010889293,4.020541846,-2.645475172,6.942036772,2.78902377,-0.771785743,-9.00627506,1.440426034,3.204720099,7.406567802,-10.31458402,-6.671432694,6.616713296,4.945316083,-6.565506694,6.763303908,3.484555912,1.329409249,-0.795568968,0.513603518,-0.626851052,8.278018907,-2.376524923,-5.680711765,9.918104622,8.518436713,8.886155944,8.37501739,-8.223150932,-6.448836421,2.306370835,10.43323311,8.727384138,3.303154642,10.3405453,-7.90624204,-8.420567769,-0.979954514,-5.211141431,-3.160484855,-9.975465848,-2.222341327,-6.697578186,0.320955174,7.877939703,-0.067914316,1.982931465,2.016422693,7.969687603,6.35426419,7.991143217,-3.854050059,10.9742232,-8.297262038,0.869870842,8.842743892,-4.154608761,7.229558475,13.11364585,-6.696891358
-5.199961456,-7.711340239,9.751986663,-4.943906636,-2.449044041,-0.86150493,-9.940673652,-4.743099223,-5.02387575,0.457152809,-9.221863513,-1.538283131,6.520302765,-0.467220201,10.24076061,-4.977903609,-3.33642314,1.783308977,11.14022003,6.172400315,1.448302437,7.25566637,11.82070636,6.768718908,5.239493974,11.84159934,-0.583331469,3.506868878,-8.515817984,-1.349981465,9.416197016,-0.386075185,-5.665542076,-8.325331142,-7.7353918,-7.400406037,-4.577411261,-3.408081948,-10.93670009,5.191991786,-0.904927118,1.931394884,1.789868679,-5.139290492,-10.29513336,-10.47846494,9.514202024,-7.547059311,-3.676053357,8.059470466,1.754941823,-11.03020515,9.252132363,-3.066925152,-8.720771872,-2.963506079,5.062762805,-8.182556063,3.325327467,-2.395870793,-8.784799474,-1.170821353,-8.587175356,-9.006347859,-2.285050918,1.721786943,7.572683872,-5.669994371,-2.104342766,2.106919879,-10.43836878,4.409703187,1.757571382,-3.878806574,-5.56940374,1.407579047,-1.530455583,6.265227991,6.451898125,5.064927274,-4.717644098,-4.965033277,5.118606288,-1.368745302,-2.256048124,0.487376928,8.023947934,7.572741601,-8.504649676,9.241207422,3.445445126,-3.942744733,4.396229092,2.51757068,3.902919485,0.112222866,-3.020740555,-3.783822307,-1.923231885,-9.2873087
7.58868293,1.317671546,12.2684974,4.626351982,2.732232415,-6.410115747,9.370221308,-10.62087438,-5.449120394,-1.351717465,6.297713403,-9.277519255,7.501427208,12.82277692,-6.517735026,-1.430685133,-9.089202676,-2.013383433,-7.813347991,9.187313025,1.996156103,9.159705643,3.920782261,4.778500496,-8.138821358,-8.611234225,-3.708647611,-2.951692233,3.017145788,-2.828165572,-0.210984301,8.093570258,0.725613397,-8.53017509,-7.140824058,-0.822050639,0.144442106,0.439282186,-6.161462354,3.658422509,-4.685387451,3.959520647,5.573850472,-6.554248192,-3.375650449,2.304344253,6.539189749,-5.706427984,0.5197617,1.683852591,9.637257809,-3.321864079,4.025021635,-9.626045943,-1.399256283,-6.792448589,8.106012522,-0.705033931,8.08455412,-2.144713596,11.62429469,-0.726950019,-4.797613711,5.396623683,4.881951192,8.41712898,4.913874236,-5.274427472,-1.144443165,-4.966760327,5.212993,2.923449906,3.907762954,-0.580130107,-7.957546389,1.183032717,-11.42855569,0.394865824,-2.431489383,3.201273946,-7.498720891,-9.188945666,7.181916344,-1.089088353,3.17550617,7.946919423,-0.28679065,11.33001726,2.558627673,8.386473532,5.812677675,-8.091376762,-5.779885867,6.580988759,-5.880895168,-7.976370799,-0.203780979,-2.574891191,0.263464809,-0.97030374
-2.137837574,-1.575251837,-1.26030313,11.20885252,11.03345724,1.344552127,-7.822753478,6.339726685,2.998139791,8.114522597,-0.111096544,-9.471989764,0.449546639,-11.28965489,8.681347661,6.030385643,-1.421621871,9.946265,-7.696514419,11.52673576,-2.11377821,4.400471277,4.809443071,10.83823108,11.41704833,-8.433422204,-9.682036403,-1.8243333,-11.4427977,4.962514599,-1.524386035,1.206762576,0.806689826,-0.776709696,11.0026105,4.22521052,-8.459993202,-10.547748,2.11735329,-7.949284212,-4.993527922,5.125053696,-4.481566415,9.125807337,5.663200547,3.402754257,-5.317193433,-5.017937271,4.185903291,9.05197914,-7.355133953,-4.60531538,6.439341162,4.498381766,-6.132861123,5.884093466,6.40498535,1.417139625,0.560370629,-1.991447009,-1.852942796,4.011011033,-3.832159946,-3.800513242,4.525658514,8.366438568,11.88502263,7.663881177,-9.050767261,-10.56272053,1.374815319,8.083134283,9.687935349,2.266879855,5.389863808,-4.895833741,-3.644348774,-0.261676443,-7.819470075,-2.636298054,-10.36985649,-0.934338698,-11.43871514,0.71819743,11.22556985,0.303742785,2.871803811,4.334295955,5.318023825,2.405790536,7.252559459,-5.503194173,10.16038375,-5.066561103,-4.21290686,2.996521379,-2.004415344,5.127867797,5.45105347,-6.702995098
11.27625886,-2.74636016,8.04991806,7.542440693,5.232580074,-6.507092131,8.542595125,-11.35319544,-5.826538666,-3.083441804,9.485441727,-7.329927989,7.850669075,8.850174319,-5.260478065,1.473212689,-8.759582916,-1.929212806,-6.82874696,7.049825415,-0.511736947,4.298669591,7.47135042,12.67623117,-8.074131306,-10.12454438,1.665248282,-9.115820564,4.237385175,-0.702433059,-0.702543848,6.462585395,1.974570681,-7.163833656,-7.21678189,-0.052655959,2.688171861,4.101943343,-1.003365633,-0.052241299,0.044032196,2.547174391,3.749611681,-2.655430576,-2.120667132,-0.841946451,4.2683268,-4.245058807,2.310487332,2.95932076,6.152612474,-0.059562393,2.865589834,-9.395007258,1.42033964,-8.20508968,10.56875782,-1.409953646,10.16448036,-2.687295427,8.982928511,-2.042149046,-1.594073739,2.011667902,7.041980101,3.195495416,2.749082034,-8.563886603,2.433175814,-5.968809872,2.599399291,11.04016375,-2.051580018,3.243916518,-10.68462663,1.229211479,-9.141359227,2.158218444,-1.810442624,7.147594094,-9.154547001,-8.755131447,1.311928833,-0.334003237,2.719992531,6.044117851,-1.436071495,6.460854888,-2.459367832,6.931680066,4.915684356,-5.945332272,-4.493844297,7.255106438,0.679876688,-5.532022306,1.115504658,-6.294162824,4.716605438,-2.972298769
